Havainnon luotettavuus	Aineiston laatu	Taksonominen järjestys	Laji	Määrä	Aika	Maa	Eliömaakunta	Sijainti	Aineisto	Havaintoerän tunniste	Havainnoija(t)/Kerääjä(t)	Tieteellinen nimi	ETRS-TM35FIN N	ETRS-TM35FIN E	ETRS-TM35FIN N-min	ETRS-TM35FIN N-max	ETRS-TM35FIN E-min	ETRS-TM35FIN E-max	WGS84 WKT
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	2	2021-01-06 [9:15-12:15]	Suomi	Varsinais-Suomi (V)	Karkkila, Vattola-Tuorila, 124 (671:334)	Talvilintulaskenta	http://tun.fi/JX.1201178	Jari Enström	Corvus corax	6715461	345035	6714310	6716611	342801	347269	GEOMETRYCOLLECTION(LINESTRING(24.184896 60.538189,24.183751 60.538362,24.183402 60.538597,24.182972 60.538723,24.182498 60.538722,24.182011 60.538451,24.181763 60.538159,24.181531 60.537893,24.178708 60.538489,24.177492 60.538643,24.176359 60.53888,24.175403 60.538967,24.174018 60.53918,24.172276 60.539503,24.173112 60.540571,24.173116 60.54137,24.17131 60.541584,24.170776 60.540809,24.169685 60.540992,24.167883 60.541376,24.166736 60.541558,24.165114 60.541767,24.164466 60.542507,24.163986 60.542982,24.163317 60.543345,24.163565 60.543844,24.163557 60.54414,24.163263 60.544376,24.162541 60.544496,24.161767 60.544587,24.160012 60.544649,24.159603 60.544739,24.158397 60.544767,24.157368 60.545481,24.156539 60.545985,24.155994 60.546171,24.155145 60.546494,24.153767 60.547237,24.154132 60.547649,24.155041 60.548099,24.155338 60.548662,24.155817 60.548807,24.156672 60.549041,24.15685 60.549512,24.157211 60.549753,24.159746 60.549753,24.161844 60.549744,24.164012 60.549772,24.165275 60.549718,24.166064 60.549447,24.16751 60.549595,24.168597 60.54968,24.170035 60.549711,24.171291 60.549531,24.17275 60.549526,24.173589 60.549526,24.174425 60.549346,24.17503 60.549314,24.175689 60.549076,24.176113 60.549642,24.175567 60.550053,24.177146 60.551388,24.177939 60.551917,24.1792 60.552303,24.180167 60.552305,24.1816 60.551976,24.181728 60.551763,24.182451 60.551411,24.182331 60.550905,24.182081 60.550639,24.183712 60.550548,24.185455 60.550845,24.187375 60.550571,24.189011 60.550426,24.190684 60.550273,24.19231 60.550029,24.193335 60.549556,24.194955 60.548755,24.196272 60.54828,24.198023 60.547859,24.200959 60.548064,24.202242 60.548414,24.204515 60.548058,24.207047 60.547671,24.20824 60.547579,24.209512 60.546573,24.209799 60.546417,24.210519 60.545884,24.210229 60.545232,24.210395 60.54458,24.211118 60.54402,24.211525 60.543094,24.211649 60.542504,24.21212 60.542119,24.212851 60.541461,24.212911 60.541193,24.2129 60.540896,24.212955 60.540251,24.213131 60.539689,24.21355 60.53906,24.214333 60.538645), LINESTRING(24.191749 60.535891,24.190776 60.535125,24.189869 60.534028), LINESTRING(24.189346 60.536693,24.189708 60.537141,24.189883 60.537432,24.190128 60.53776), LINESTRING(24.181531 60.537893,24.181163 60.537508,24.181515 60.537031,24.180733 60.537212,24.180194 60.5365), LINESTRING(24.165114 60.541767,24.163731 60.541944,24.162895 60.541917,24.162228 60.542037,24.161574 60.542221,24.160551 60.542244,24.160009 60.542394,24.159219 60.542665), LINESTRING(24.155145 60.546494,24.1534 60.546645,24.152202 60.54679,24.151175 60.547065,24.150391 60.547066,24.149917 60.547065,24.148239 60.547065), LINESTRING(24.153767 60.547237,24.153116 60.547798,24.152204 60.548425,24.152212 60.548748,24.151969 60.549435,24.151258 60.550057,24.151203 60.550262,24.150716 60.550827,24.150896 60.551684,24.150593 60.552225,24.150182 60.552755,24.149527 60.553558,24.148269 60.553765,24.14694 60.553943,24.145978 60.5543,24.145009 60.554746,24.143638 60.554986,24.142116 60.554873,24.140381 60.554898,24.139951 60.555015,24.137663 60.555316,24.136529 60.555768,24.135562 60.555972,24.134778 60.556386), LINESTRING(24.196459 60.549909,24.197009 60.549876,24.196881 60.549882,24.198679 60.54913,24.200246 60.548714,24.201218 60.548447,24.200959 60.548064), LINESTRING(24.184896 60.538189,24.184768 60.537773,24.184716 60.537323,24.18471 60.536973,24.18471 60.536137,24.184409 60.535817,24.184883 60.535396,24.186083 60.534388,24.186018 60.534926,24.18668 60.535065,24.187655 60.53602,24.188617 60.536696,24.189101 60.53658,24.189346 60.536693,24.190012 60.536366,24.190554 60.536216,24.191749 60.535891,24.192532 60.535476,24.193849 60.535207,24.195357 60.534853,24.196679 60.534521))
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	3	2021-01-06 [10:00-15:28]	Suomi	Uusimaa (U), Varsinais-Suomi (V)	Siuntio, Övitsby, 64 (668:335)	Talvilintulaskenta	http://tun.fi/JX.1201660	Inari Nousiainen, Valtteri Lehto	Corvus corax	6684757	352058	6682857	6686656	350736	353379	GEOMETRYCOLLECTION(LINESTRING(24.312292 60.257536,24.312932 60.257001,24.314365 60.25694,24.314968 60.256854,24.314594 60.255903,24.313515 60.254956,24.316273 60.255928,24.317166 60.256934,24.318204 60.257727,24.318852 60.258414,24.320171 60.259087,24.321971 60.259617,24.322751 60.260244,24.322769 60.260684,24.323545 60.261364,24.325171 60.262484,24.326242 60.262425,24.326595 60.262306,24.328263 60.26269,24.328802 60.262952,24.32959 60.26304,24.330846 60.26381,24.331325 60.264368,24.332581 60.264932,24.333973 60.265813,24.335301 60.267267,24.335907 60.268034,24.338899 60.268588,24.340455 60.269239,24.342082 60.270358,24.343512 60.271006,24.344423 60.272255,24.346283 60.272956,24.346824 60.273641,24.347611 60.274411,24.346651 60.274886,24.345895 60.275508,24.346552 60.276105,24.345917 60.277466,24.344966 60.278273,24.343353 60.278753,24.342405 60.279075,24.342704 60.279404,24.343485 60.279582,24.343194 60.280052,24.345159 60.280343,24.345492 60.282927,24.345689 60.284287), LINESTRING(24.345689 60.284287,24.344495 60.284523,24.343828 60.283818,24.342336 60.283492,24.341611 60.283289,24.340127 60.283295,24.339224 60.283502,24.339234 60.284274,24.338515 60.284664,24.337095 60.284995,24.336447 60.285404,24.336025 60.285916,24.335678 60.286627,24.335259 60.287104,24.335265 60.287697,24.334138 60.288437,24.333916 60.288945,24.333076 60.289476,24.332179 60.289835,24.33052 60.28999,24.329976 60.289782,24.329546 60.289073,24.328593 60.289224,24.327761 60.289225,24.326505 60.288868,24.326252 60.287542,24.325871 60.286233,24.324022 60.285172,24.32227 60.284256,24.3212 60.283849,24.319988 60.282746,24.318128 60.281838,24.316209 60.281188,24.314833 60.280334,24.313148 60.279268,24.312541 60.278294,24.312535 60.277702,24.312715 60.27705,24.312053 60.276309,24.311443 60.275147,24.309867 60.272987,24.308723 60.272164,24.306328 60.271604,24.303993 60.271197,24.302669 60.269715,24.302723 60.269061,24.303075 60.268296,24.303498 60.26755,24.304427 60.266366,24.304497 60.265738,24.304301 60.265267,24.30526 60.265026,24.306148 60.264784,24.306622 60.264515,24.307584 60.264247,24.307578 60.264104,24.308345 60.264218,24.309076 60.264781,24.310082 60.264864,24.311541 60.265809,24.312314 60.266077,24.313498 60.26619,24.313672 60.265395,24.314198 60.264705,24.313955 60.263703,24.313704 60.26192,24.312505 60.26089,24.311252 60.260739,24.310169 60.260061,24.310157 60.259765,24.310162 60.259262,24.312128 60.258871,24.312904 60.258662,24.312356 60.25786,24.312292 60.257536))
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	9	2021-01-06 [9:55-13:30]	Suomi	Perä-Pohjanmaa (PeP)	Kemijärvi, Isokylä, 3711 (739:352)	Talvilintulaskenta	http://tun.fi/JX.1201170	Pirkka Aalto	Corvus corax	7391909	524818	7386911	7396907	519820	529816	POLYGON((27.447234 66.600445,27.448855 66.690115,27.675216 66.689307,27.672776 66.599641,27.447234 66.600445))
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	1	2021-01-06 [12:40]	Suomi	Satakunta (St)	Eurajoki. Tokinmaa.	Lajitietokeskus/FinBIF - Vihkon yleiset havainnot	http://tun.fi/JX.1201175	Jaakko Mäki-Jaakkola	Corvus corax	6805681	219446	6805680	6805681	219445	219446	POINT(21.762049 61.283999)
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	1	2021-01-06 [9:30-14:30]	Suomi	Uusimaa (U)	Tuusula, Tuomalansuo-Krapi-Ilmarinen, 4056 (670:339)	Talvilintulaskenta	http://tun.fi/JX.1201243	Andersson Noora	Corvus corax	6700067	393778	6698658	6701475	392485	395070	LINESTRING(25.092565 60.423822,25.091528 60.424685,25.089949 60.425264,25.08865 60.425554,25.087376 60.425974,25.088571 60.426333,25.089961 60.426743,25.091224 60.42707,25.093158 60.427731,25.093476 60.428498,25.091772 60.428741,25.090144 60.428956,25.088658 60.429088,25.087585 60.429208,25.08703 60.429302,25.085622 60.429282,25.084939 60.430175,25.0827 60.430059,25.081512 60.429844,25.080584 60.430154,25.078892 60.429842,25.077116 60.430338,25.073673 60.43072,25.065359 60.430402,25.063006 60.430799,25.061803 60.430836,25.060615 60.43062,25.060232 60.430327,25.057611 60.430954,25.056468 60.431819,25.056653 60.432379,25.056568 60.433188,25.057832 60.433961,25.054114 60.435886,25.057466 60.433992,25.056665 60.433387,25.055353 60.43281,25.054108 60.432342,25.052877 60.431623,25.052728 60.430469,25.052473 60.429854,25.051637 60.42923,25.050131 60.428867,25.04895 60.427932,25.048068 60.426519,25.04818 60.425686,25.048116 60.423995,25.048052 60.423353,25.048902 60.422216,25.049185 60.421273,25.0501 60.420442,25.050192 60.419934,25.050705 60.419106,25.051842 60.418846,25.052074 60.418315,25.04893 60.415318,25.049909 60.415016,25.050756 60.414909,25.051812 60.414667,25.053737 60.414616,25.056397 60.414318,25.059372 60.414124,25.061836 60.414437,25.063255 60.414814,25.065756 60.415187,25.066466 60.416029,25.068596 60.415228,25.07021 60.414341,25.07242 60.413541,25.074499 60.412918,25.076106 60.412149,25.078075 60.411346,25.080861 60.41095,25.084324 60.409931,25.083247 60.411222,25.083003 60.412645,25.081951 60.414194,25.080947 60.415605,25.08072 60.417424,25.080791 60.418929,25.081813 60.419934,25.084364 60.420822,25.087178 60.422011,25.089018 60.422731,25.089601 60.423036,25.089987 60.422606,25.090858 60.422777,25.092677 60.423853)
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	3	2021-01-06 [9:52-12:00]	Suomi	Varsinais-Suomi (V)	Taivassalo, Keskusta-Kolkanaukko, 3819 (673:320)	Talvilintulaskenta	http://tun.fi/JX.1201291	Arto Kalliola, Matti Eloranta	Corvus corax	6727420	204063	6725886	6728953	202842	205284	GEOMETRYCOLLECTION(LINESTRING(21.609614 60.559348,21.611774 60.559743), LINESTRING(21.605075 60.562682,21.603553 60.563687,21.60316 60.564497,21.602432 60.565676,21.600888 60.56787,21.599102 60.569605,21.596396 60.57137,21.594266 60.573499,21.592063 60.575652,21.591269 60.576255,21.590267 60.57785,21.589306 60.57912,21.588177 60.58007,21.58725 60.5813,21.586108 60.582652,21.585223 60.58355,21.58488 60.584524,21.584702 60.585254,21.584942 60.586797,21.585117 60.58765,21.584353 60.587823,21.582028 60.586816,21.580589 60.585974,21.581813 60.585451,21.581776 60.585013,21.580483 60.584708,21.578322 60.58462,21.576653 60.584736), LINESTRING(21.605058 60.562658,21.604649 60.562565,21.603378 60.562565,21.603063 60.562534,21.602573 60.562434,21.601314 60.562284,21.600172 60.562251,21.598765 60.562165,21.59815 60.562097,21.59775 60.562031,21.597402 60.561954,21.596502 60.561758,21.595997 60.561717,21.595118 60.561459,21.594819 60.561411,21.593799 60.561554,21.592609 60.561591,21.592276 60.561562,21.591957 60.561504,21.591282 60.561303,21.590958 60.561274,21.590061 60.561337,21.589181 60.561483,21.587971 60.56156,21.587608 60.561626,21.587127 60.5618,21.586909 60.561816,21.586702 60.561797,21.586522 60.561751,21.585775 60.561469,21.585129 60.561422,21.584412 60.561362,21.584193 60.561281,21.584026 60.561105,21.583408 60.560759), LINESTRING(21.605174 60.56266,21.605918 60.562429,21.606902 60.562234,21.60745 60.562032,21.607911 60.561722,21.608685 60.561135,21.609248 60.560328,21.610274 60.560575,21.611155 60.561112,21.611782 60.56169,21.613397 60.561653,21.614258 60.561571,21.615084 60.561304,21.616066 60.560951,21.616416 60.560852,21.615961 60.56044,21.615105 60.560091,21.613227 60.560277), LINESTRING(21.615071 60.560066,21.614918 60.559727,21.614937 60.559616,21.614555 60.559507,21.614026 60.559481,21.613426 60.559372,21.613186 60.559269,21.612818 60.559193,21.612329 60.558986,21.609887 60.55861,21.609593 60.559347,21.609284 60.560345,21.609354 60.560409))
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	2	2021-01-06 [9:15-14:50]	Suomi	Uusimaa (U)	Lapinjärvi, Ilveskallio, 4429 (672:345)	Talvilintulaskenta	http://tun.fi/JX.1201384	Mauri Leivo	Corvus corax	6725209	451725	6723868	6726549	450522	452928	LINESTRING(26.122251 60.659937,26.121627 60.655984,26.122232 60.65527,26.121008 60.651887,26.122069 60.65053,26.120817 60.648152,26.125362 60.647751,26.129165 60.647704,26.131934 60.648081,26.133558 60.647517,26.136894 60.648544,26.137321 60.648978,26.137581 60.6502,26.138274 60.651641,26.138535 60.652791,26.137637 60.653575,26.135714 60.654352,26.134814 60.655208,26.134779 60.656501,26.134188 60.656712,26.131837 60.657128,26.132096 60.65835,26.130905 60.659132,26.129579 60.659483,26.123129 60.659943,26.122398 60.659938,26.12294 60.666907,26.116704 60.670169,26.112757 60.669999,26.107602 60.671185,26.103339 60.671875,26.097925 60.671838,26.095193 60.670097,26.096243 60.66917,26.095707 60.667443,26.0975 60.666091,26.098837 60.665382,26.100907 60.664606,26.102962 60.664405,26.103396 60.664551,26.10373 60.666579,26.104459 60.667132,26.107777 60.664868,26.108866 60.663424,26.109253 60.663263,26.110298 60.663434,26.111223 60.663663,26.112101 60.663868,26.114449 60.664504,26.118311 60.664938,26.119339 60.664801,26.121254 60.664311,26.121719 60.664177,26.122427 60.664247)
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	4	2021-01-06 [9:00-12:50]	Suomi	Varsinais-Suomi (V)	Vihti, Vanjärvi-Jokiku, 127 (670:334)	Talvilintulaskenta	http://tun.fi/JX.1201167	Marko Teivonen, Sanna Hilska	Corvus corax	6704435	347305	6702943	6705927	345977	348633	GEOMETRYCOLLECTION(LINESTRING(24.232318 60.455924,24.231887 60.456283,24.231728 60.456657,24.231496 60.457676,24.231434 60.458186,24.231332 60.458535,24.231348 60.458777,24.232194 60.459082,24.233046 60.459765,24.233054 60.460304,24.233084 60.4606,24.23297 60.461083), LINESTRING(24.232318 60.455924,24.230585 60.45578,24.230114 60.455752,24.229604 60.455337,24.227795 60.454806,24.226591 60.454422,24.226174 60.454413,24.22581 60.45357,24.22537 60.452753,24.224985 60.452368,24.22376 60.451803,24.222131 60.451087,24.221216 60.450726,24.220975 60.450362,24.220505 60.449903,24.21878 60.449248,24.217976 60.449078,24.217214 60.449062,24.216196 60.449059,24.214544 60.449033,24.213839 60.447923,24.213175 60.446975,24.212325 60.445449,24.21033 60.442003,24.209476 60.440522,24.209067 60.43957,24.208224 60.43922,24.207556 60.438955,24.207049 60.438729,24.206234 60.438271,24.20599 60.437943,24.206368 60.437556,24.206585 60.437147,24.206287 60.436593,24.205558 60.436407,24.205077 60.436298,24.204171 60.43627,24.203629 60.436232,24.203136 60.436051,24.202667 60.43579,24.20211 60.435509,24.201376 60.435376,24.201851 60.434722,24.202193 60.43454,24.202547 60.434234,24.203091 60.434038,24.203637 60.433816,24.204445 60.433501,24.206128 60.433366,24.207356 60.433463,24.209077 60.433733,24.210877 60.434139,24.211754 60.434292,24.212132 60.434336,24.213041 60.434337,24.21454 60.434225,24.216338 60.434235,24.217185 60.434325,24.218506 60.43481,24.22015 60.435348,24.220968 60.435769,24.221501 60.436337,24.222806 60.437442,24.22334 60.437785,24.224105 60.437972,24.224857 60.438104,24.226375 60.438207,24.227256 60.438316,24.228273 60.438328,24.22953 60.438291,24.230585 60.438071,24.231292 60.437654,24.231981 60.43704,24.2327 60.436274,24.233289 60.43554,24.234333 60.435023,24.235622 60.43461,24.236915 60.434143,24.238292 60.433758,24.238914 60.433502,24.239664 60.433446,24.241635 60.433334,24.242927 60.433316,24.244328 60.434368,24.244984 60.434993,24.2461 60.435968,24.246436 60.43672,24.246112 60.437333,24.245013 60.438505,24.244447 60.439391,24.244222 60.440338,24.244615 60.441487,24.245646 60.442191,24.246962 60.442963,24.247308 60.443599,24.24701 60.444536,24.24677 60.445231,24.24684 60.446544,24.246936 60.447345,24.246953 60.448225,24.246971 60.448657,24.246834 60.449839,24.246295 60.450628,24.245475 60.451931,24.244793 60.452689,24.244036 60.453257,24.242719 60.453778,24.241685 60.454385,24.239909 60.454968,24.238512 60.455352,24.236595 60.455878,24.23488 60.455941,24.233167 60.455986,24.232318 60.455924))
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	2	2021-01-06 [9:00-14:50]	Suomi	Uusimaa (U)	Hindsby	Talvilintulaskenta	http://tun.fi/JX.1201382	Martti Hildén, Raimo Wahlroos, Matias Hildén	Corvus corax	6690363	402243	6688905	6691820	400289	404196	GEOMETRYCOLLECTION(LINESTRING(25.263811 60.351506,25.263571 60.350549,25.261441 60.349713), LINESTRING(25.207429 60.332956,25.207872 60.333551,25.208366 60.334279,25.207244 60.334175,25.204893 60.333731,25.203941 60.333749,25.202326 60.333978,25.200196 60.333831,25.199128 60.333817,25.198429 60.333572,25.196648 60.333017,25.195659 60.333181,25.194903 60.333435,25.195384 60.333854,25.195631 60.33477,25.195244 60.335325,25.195819 60.336201,25.195661 60.336376,25.196093 60.337147,25.196603 60.33814,25.196226 60.338517,25.196296 60.338857,25.195879 60.339425,25.195782 60.340631,25.19553 60.340893,25.194803 60.341163,25.195022 60.342034,25.195191 60.342728,25.195091 60.342933,25.19532 60.344158,25.194535 60.344927,25.194495 60.345118,25.195115 60.34626,25.194916 60.34664,25.196558 60.346485,25.197764 60.346163,25.199489 60.345583,25.200901 60.345293,25.200884 60.345057,25.203596 60.344357,25.203299 60.345428,25.203997 60.345703,25.205377 60.346001,25.206501 60.346075,25.207527 60.346325,25.207654 60.345089,25.207391 60.344482,25.20839 60.344128,25.209775 60.343793,25.210738 60.343556,25.21052 60.343199,25.210217 60.342768,25.210966 60.342116,25.211586 60.342184,25.213354 60.342428,25.214432 60.342811,25.216026 60.343539,25.217147 60.343672,25.219104 60.343197,25.219907 60.343164,25.221439 60.34286,25.222161 60.343224,25.223546 60.342889,25.226627 60.343033,25.228311 60.342643,25.230634 60.341967,25.232375 60.341078,25.234265 60.34019,25.23589 60.339785,25.239028 60.339414,25.240364 60.339432,25.241567 60.340258,25.241746 60.34079,25.242335 60.341431,25.243567 60.341712,25.243493 60.341431,25.244024 60.341497,25.245127 60.341968,25.245705 60.34227,25.246346 60.3425,25.247048 60.3427,25.247555 60.342103,25.247427 60.341733,25.247434 60.341042,25.24799 60.340637), LINESTRING(25.248115 60.340521,25.247321 60.340378,25.246226 60.33976,25.245173 60.339451,25.244761 60.339387,25.246561 60.336834,25.247191 60.335607,25.247088 60.335311,25.247226 60.334959,25.24745 60.334653,25.24724 60.33415,25.247358 60.333607,25.247293 60.333164), LINESTRING(25.247295 60.33312,25.248 60.332702,25.247979 60.33254,25.247939 60.332186,25.24831 60.331912,25.247104 60.33169,25.245032 60.331589,25.243721 60.331674,25.242736 60.33122,25.241194 60.331185,25.238571 60.331931,25.236467 60.332404,25.236652 60.332818,25.235897 60.333058,25.234978 60.333032,25.235984 60.332544,25.238512 60.331915,25.237417 60.331297,25.236636 60.330919,25.236027 60.330646,25.23561 60.330684,25.234911 60.330425,25.234569 60.33017,25.234499 60.329801,25.235189 60.329133,25.236001 60.328378,25.236379 60.327972,25.236085 60.327379,25.234835 60.326891,25.234458 60.326724,25.233513 60.326623,25.231316 60.326638,25.228797 60.326561,25.22762 60.326368,25.227156 60.326156,25.226089 60.326142,25.225529 60.326061,25.224338 60.326119,25.223293 60.325692,25.223068 60.325469,25.22013 60.324899,25.218375 60.324434,25.21802 60.3244,25.217166 60.32483,25.216254 60.325216,25.215796 60.32599,25.21527 60.32638,25.216481 60.327589,25.218284 60.328276,25.220725 60.329251,25.222251 60.330669,25.222749 60.331323,25.224364 60.332213,25.224145 60.333506,25.223987 60.334225,25.225568 60.334629,25.226309 60.334668,25.22562 60.335321,25.225846 60.33553,25.225747 60.335176,25.226399 60.33464,25.225217 60.334536,25.223601 60.33422,25.222532 60.334235,25.22081 60.334771,25.220017 60.334613,25.219077 60.333879,25.218437 60.333635,25.216404 60.331709,25.215826 60.331436,25.215066 60.33175,25.214477 60.331668,25.21353 60.331612,25.212798 60.331425,25.211799 60.33178,25.211417 60.331701,25.210861 60.331016,25.210513 60.330864,25.208705 60.33243,25.207587 60.332783))
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	6	2021-01-06 [10:00-14:00]	Suomi	Varsinais-Suomi (V)	Masku, Ohensaari, 3935 (672:322)	Talvilintulaskenta	http://tun.fi/JX.1203127	Jyri Juuti	Corvus corax	6721357	224263	6720660	6722054	223521	225005	GEOMETRYCOLLECTION(LINESTRING(21.959569 60.528087,21.962039 60.528163,21.962497 60.52827,21.962304 60.528335,21.962234 60.528548,21.963008 60.529207,21.963268 60.530116,21.96755 60.530979,21.968081 60.531557,21.967693 60.532171,21.967246 60.532226,21.965781 60.533196,21.965382 60.533415,21.967102 60.534793), LINESTRING(21.967102 60.534793,21.969336 60.534868,21.973541 60.535054,21.974147 60.535266,21.972738 60.53658,21.974627 60.536759,21.974938 60.536869,21.976229 60.536316,21.976716 60.536118,21.976952 60.536244,21.976387 60.536474,21.977933 60.537216,21.979444 60.537948,21.979165 60.538099,21.981171 60.540108,21.982532 60.539808,21.982725 60.539744,21.982807 60.539684,21.982483 60.539303,21.982124 60.539146,21.982117 60.53884,21.981915 60.53814,21.981767 60.537684,21.981043 60.537171,21.98094 60.537015,21.98108 60.536696,21.981436 60.536287,21.981948 60.535812,21.98269 60.535264,21.983011 60.535078,21.984156 60.534753,21.984476 60.534576,21.98457 60.534436,21.984184 60.53434,21.983871 60.534122,21.982907 60.53386,21.982137 60.533535,21.9798 60.532952,21.979529 60.532816,21.978648 60.531434,21.978767 60.531025,21.978722 60.530843,21.976275 60.529321,21.975763 60.528978,21.975421 60.528713,21.975234 60.528274,21.974928 60.527894,21.974432 60.527678,21.974136 60.527469,21.97416 60.5272,21.974153 60.527128,21.973882 60.527108,21.973409 60.527216,21.972229 60.527648,21.971828 60.527642,21.971416 60.527591,21.971215 60.527475,21.971157 60.527266,21.971242 60.526955,21.97124 60.52673,21.971147 60.526627,21.970434 60.526753,21.968413 60.52719,21.965508 60.527916,21.965066 60.528061,21.964078 60.528195,21.963197 60.528341,21.96248 60.52826))
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	3	2021-01-06 [9:00-15:10]	Suomi	Uusimaa (U)	Mäntsälä, Kotojärvi-Isosu, 188 (673:340)	Talvilintulaskenta	http://tun.fi/JX.1201270	Olli Elo, Jorma Ulmanen	Corvus corax	6727685	404871	6726621	6728748	404012	405729	LINESTRING(25.263323 60.683278,25.260394 60.682616,25.260013 60.679856,25.26325 60.678754,25.26782 60.674499,25.272843 60.671653,25.274029 60.669277,25.271604 60.667114,25.268314 60.665304,25.263104 60.663781,25.253973 60.664286,25.249875 60.665688,25.245373 60.668491,25.243656 60.670859,25.244584 60.673263,25.246336 60.676093,25.249099 60.677845,25.251911 60.678713,25.251982 60.681313,25.253682 60.683203,25.257403 60.682939,25.262892 60.68327)
NEUTRAL	HOBBYIST	54126	korppi — Corvus corax	1	2021-01-06 [9:30-13:45]	Suomi	Etelä-Häme (EH)	Jämsä, Kaipola-Olkkola, 4074 (685:340)	Talvilintulaskenta	http://tun.fi/JX.1201257	Katri Tamminen, Helena Ilomäki-Jokinen, Lasse Oksanen	Corvus corax	6856646	406820	6854926	6858366	405109	408531	LINESTRING(25.200887 61.826466,25.199049 61.828975,25.200753 61.833573,25.200568 61.835126,25.200232 61.837654,25.200769 61.839704,25.202656 61.841195,25.204641 61.842865,25.207392 61.844056,25.209704 61.844708,25.211793 61.845979,25.212764 61.847058,25.215265 61.84447,25.216669 61.844577,25.220522 61.842983,25.227527 61.84214,25.237391 61.840623,25.239191 61.84038,25.244172 61.840399,25.249772 61.837805,25.255724 61.835615,25.260612 61.830612,25.258758 61.826856,25.258541 61.825698,25.262215 61.820547,25.25972 61.818161,25.25428 61.816359,25.256403 61.815364)
